Station,DD,MM,YYYY,Rad,Tmin,Tmax,Hum,Wind,Rain,ETref,Wet
'260',04,08,1982,21550.0,15.7,30.8,1.637684,2.1,0.000,4.1,0.000
'260',05,08,1982,5770.0,15.3,20.8,1.855519,2.1,3.200,1.0,0.158
'260',06,08,1982,21490.0,14.8,25.8,1.680423,1.5,0.000,3.9,0.000
'260',07,08,1982,16850.0,16.9,23.7,1.905562,2.6,0.000,3.1,0.000
'260',08,08,1982,9940.0,14.6,22.5,1.538950,2.1,0.200,1.8,0.042
'260',09,08,1982,13910.0,12.6,22.8,1.491388,3.1,1.200,2.4,0.042
'260',10,08,1982,23080.0,10.8,22.3,1.180248,2.6,1.400,4.0,0.037
'260',11,08,1982,20730.0,10.0,24.8,1.346818,2.1,0.000,3.6,0.000
'260',12,08,1982,20960.0,14.0,28.7,1.728137,3.1,0.000,3.8,0.000
'260',13,08,1982,12860.0,13.0,20.6,1.393721,4.1,3.700,2.2,0.058
'260',14,08,1982,18630.0,11.4,20.5,1.219107,2.1,0.200,3.1,0.021
'260',15,08,1982,9180.0,13.4,21.5,1.584248,3.6,4.500,1.6,0.121
'260',16,08,1982,10330.0,15.1,20.4,1.440065,4.1,0.000,1.8,0.000
'260',17,08,1982,14170.0,14.3,20.2,1.421592,3.6,7.700,2.4,0.062
'260',18,08,1982,5860.0,13.3,19.0,1.557183,5.1,4.600,1.0,0.138
'260',19,08,1982,20770.0,9.7,19.2,1.078293,4.1,0.100,3.4,0.008
'260',20,08,1982,19310.0,10.7,18.0,1.213656,4.6,8.600,3.1,0.138
'260',21,08,1982,10590.0,14.0,17.1,1.277685,4.1,0.200,1.8,0.025
'260',22,08,1982,8740.0,13.7,20.8,1.536292,4.1,0.000,1.5,0.000
'260',23,08,1982,10840.0,13.0,19.2,1.353044,3.1,2.000,1.8,0.050
'260',24,08,1982,11670.0,11.8,19.1,1.304285,3.1,4.000,1.9,0.292
'260',25,08,1982,13650.0,9.4,18.1,1.126929,3.1,1.800,2.2,0.050
'260',26,08,1982,11440.0,9.5,18.7,1.275703,2.1,0.200,1.9,0.021
'260',27,08,1982,14640.0,8.7,18.4,1.138905,3.1,1.200,2.4,0.008
'260',28,08,1982,12210.0,7.6,19.8,1.133960,1.5,0.100,1.9,0.004
'260',29,08,1982,20180.0,6.2,21.2,0.965024,2.1,0.000,3.3,0.000
'260',30,08,1982,12480.0,11.0,19.7,1.341617,3.1,0.600,2.1,0.012
'260',31,08,1982,9080.0,10.3,17.7,1.316523,2.6,1.700,1.5,0.025
'260',01,09,1982,8840.0,7.5,17.1,1.117102,2.6,1.800,1.4,0.104
'260',02,09,1982,20110.0,7.4,19.0,1.086868,2.6,1.800,3.2,0.054
'260',03,09,1982,18650.0,6.7,21.4,1.046526,3.1,0.000,3.1,0.000
'260',04,09,1982,17390.0,11.4,21.5,1.410956,2.6,0.000,2.9,0.000
'260',05,09,1982,13560.0,11.3,24.9,1.591808,2.6,0.400,2.4,0.008
'260',06,09,1982,3460.0,14.5,19.3,1.668678,2.6,0.000,0.6,0.000
'260',07,09,1982,5010.0,14.0,19.5,1.552745,3.1,0.000,0.9,0.000
'260',08,09,1982,9730.0,14.6,20.5,1.524964,2.6,0.000,1.7,0.000
'260',09,09,1982,15010.0,9.5,20.9,1.255636,1.5,0.000,2.5,0.000
'260',10,09,1982,16260.0,9.3,25.4,1.358481,1.5,0.000,2.8,0.000
'260',11,09,1982,12350.0,10.9,21.5,1.549554,2.6,0.000,2.1,0.000
'260',12,09,1982,10810.0,8.5,21.8,1.482141,1.5,0.000,1.8,0.000
'260',13,09,1982,13050.0,8.5,21.9,1.285178,2.1,0.000,2.2,0.000
'260',14,09,1982,14690.0,7.0,21.7,1.199793,1.0,0.000,2.4,0.000
'260',15,09,1982,14340.0,9.0,26.5,1.508792,1.0,0.000,2.5,0.000
'260',16,09,1982,11830.0,9.6,24.5,1.612351,1.5,0.000,2.0,0.000
'260',17,09,1982,13950.0,9.6,25.4,1.392507,2.1,0.000,2.4,0.000
'260',18,09,1982,10290.0,13.2,22.0,1.723774,1.5,0.000,1.8,0.000
'260',19,09,1982,13820.0,12.4,26.4,1.617657,2.1,0.000,2.5,0.000
'260',20,09,1982,9600.0,15.5,23.8,1.856513,3.6,1.900,1.7,0.012
'260',21,09,1982,4440.0,8.2,20.0,1.248486,5.1,5.900,0.7,0.100
'260',22,09,1982,14430.0,4.8,16.6,0.880043,2.1,0.000,2.2,0.000
'260',23,09,1982,10990.0,2.4,16.8,0.908341,2.6,2.400,1.6,0.125
'260',24,09,1982,11430.0,11.5,18.5,1.244770,3.6,0.000,1.9,0.000
'260',25,09,1982,4290.0,13.1,18.3,1.456804,3.6,4.900,0.7,0.225
'260',26,09,1982,4920.0,12.3,17.4,1.399343,3.6,2.900,0.8,0.100
'260',27,09,1982,13600.0,10.7,18.7,1.198025,4.6,0.000,2.2,0.000
'260',28,09,1982,12490.0,10.6,18.0,1.182607,2.6,0.000,2.0,0.000
'260',29,09,1982,12750.0,10.9,22.8,1.307632,2.6,0.000,2.2,0.000
'260',30,09,1982,1900.0,11.8,15.6,1.429552,2.1,1.600,0.3,0.246
'260',01,10,1982,11210.0,8.8,18.3,1.186778,1.5,0.000,1.7,0.000
'260',02,10,1982,13160.0,6.7,19.2,1.220033,1.5,0.000,2.1,0.000
'260',03,10,1982,6620.0,8.8,17.6,1.341189,1.5,0.000,1.0,0.000
'260',04,10,1982,11410.0,8.6,16.7,1.161497,2.6,0.000,1.8,0.000
'260',05,10,1982,1770.0,6.6,12.9,1.127436,2.1,5.500,0.3,0.183
'260',06,10,1982,7320.0,4.8,15.8,1.054119,2.1,0.000,1.1,0.000
'260',07,10,1982,2150.0,8.9,13.2,1.254915,2.6,15.400,0.3,0.337
'260',08,10,1982,4200.0,8.9,14.2,1.212251,1.5,16.200,0.6,0.150
'260',09,10,1982,4460.0,10.2,13.6,1.226622,2.6,14.000,0.7,0.342
'260',10,10,1982,2870.0,9.7,13.1,1.194271,3.1,26.100,0.4,0.400
'260',11,10,1982,3210.0,8.3,12.4,1.092615,2.1,1.200,0.5,0.154
'260',12,10,1982,5380.0,7.4,13.8,1.117227,2.6,0.800,0.8,0.121
'260',13,10,1982,3550.0,8.3,12.5,1.081823,4.1,7.400,0.5,0.238
'260',14,10,1982,4850.0,9.2,13.9,1.126637,3.1,2.000,0.7,0.100
'260',15,10,1982,5130.0,8.4,12.6,1.030546,3.1,5.500,0.8,0.225
'260',16,10,1982,7640.0,5.6,12.7,0.935908,3.1,0.400,1.1,0.046
'260',17,10,1982,6770.0,9.2,15.4,1.103916,4.1,1.400,1.0,0.146
'260',18,10,1982,8150.0,9.2,16.8,1.168747,3.6,3.200,1.3,0.088
'260',19,10,1982,5060.0,9.6,14.0,1.205257,3.6,0.200,0.8,0.042
'260',20,10,1982,4500.0,10.1,15.2,1.137442,4.6,0.000,0.7,0.000
'260',21,10,1982,5140.0,11.1,16.4,1.271213,2.6,2.300,0.8,0.179
'260',22,10,1982,8150.0,9.8,19.2,1.337065,3.1,0.100,1.3,0.042
'260',23,10,1982,1410.0,9.6,13.5,1.248716,3.6,2.500,0.2,0.279
'260',24,10,1982,8820.0,3.6,14.5,0.829293,2.1,0.000,1.3,0.000
'260',25,10,1982,2900.0,5.2,12.2,0.969058,3.1,0.000,0.4,0.000
'260',26,10,1982,2420.0,9.5,14.1,1.241916,3.1,0.000,0.4,0.000
'260',27,10,1982,8760.0,3.9,15.3,0.934039,1.0,0.000,1.3,0.000
'260',28,10,1982,4670.0,4.1,14.9,1.095733,1.5,0.000,0.7,0.000
'260',29,10,1982,6040.0,8.4,13.2,1.112641,2.6,0.000,0.9,0.000
'260',30,10,1982,750.0,7.0,9.9,0.963135,1.5,0.000,0.1,0.000
'260',31,10,1982,3540.0,6.2,10.5,0.924984,2.6,0.000,0.5,0.000
'260',01,11,1982,3930.0,10.4,17.1,1.303980,3.6,0.000,0.6,0.000
'260',02,11,1982,1050.0,11.2,13.6,1.381620,2.1,0.000,0.2,0.000
'260',03,11,1982,2130.0,11.2,13.8,1.383112,1.0,0.000,0.3,0.000
'260',04,11,1982,1030.0,10.4,12.6,1.260982,2.1,0.000,0.2,0.000
'260',05,11,1982,1590.0,7.4,11.9,1.067044,3.1,0.000,0.2,0.000
'260',06,11,1982,6590.0,4.1,9.3,0.721775,6.2,0.000,0.9,0.000
'260',07,11,1982,5200.0,2.4,9.5,0.503152,5.7,0.000,0.7,0.000
'260',08,11,1982,3640.0,7.7,16.5,1.083053,5.7,5.200,0.6,0.213
'260',09,11,1982,1910.0,9.4,13.2,1.160472,4.6,0.000,0.3,0.000
'260',10,11,1982,1820.0,9.0,12.1,1.142723,5.1,1.100,0.3,0.117
'260',11,11,1982,4730.0,8.0,14.6,1.190953,3.6,0.000,0.7,0.000
'260',12,11,1982,2160.0,8.1,14.5,1.099229,5.1,4.500,0.3,0.129
'260',13,11,1982,2140.0,3.5,8.5,0.811305,3.6,0.800,0.3,0.037
'260',14,11,1982,4710.0,3.9,8.1,0.769698,3.6,3.300,0.6,0.225
'260',15,11,1982,4430.0,-0.8,7.4,0.663915,2.1,7.800,0.5,0.333
'260',16,11,1982,750.0,-0.5,7.8,0.664251,4.6,4.500,0.1,0.183
'260',17,11,1982,2700.0,3.7,9.2,0.797137,4.1,7.000,0.4,0.300
'260',18,11,1982,650.0,7.2,12.3,0.996312,5.7,7.400,0.1,0.238
'260',19,11,1982,3250.0,5.2,10.6,0.776610,5.7,3.000,0.5,0.021
'260',20,11,1982,2900.0,5.3,11.0,0.887243,4.6,1.300,0.4,0.033
'260',21,11,1982,3320.0,5.4,8.8,0.865434,5.1,0.000,0.5,0.000
'260',22,11,1982,2030.0,4.6,8.9,0.867533,5.1,9.700,0.3,0.238
'260',23,11,1982,780.0,3.9,12.7,0.928447,4.1,2.300,0.1,0.167
'260',24,11,1982,2080.0,5.9,13.8,0.920053,5.7,0.000,0.3,0.000
'260',25,11,1982,760.0,6.5,9.3,0.879756,5.7,2.200,0.1,0.221
'260',26,11,1982,1580.0,3.4,8.9,0.839914,3.1,1.400,0.2,0.017
'260',27,11,1982,2580.0,1.1,7.1,0.776322,2.1,0.000,0.3,0.000
'260',28,11,1982,2120.0,1.5,5.0,0.750380,3.1,0.000,0.3,0.000
'260',29,11,1982,1430.0,2.0,3.8,0.749753,2.1,0.000,0.2,0.000
'260',30,11,1982,1390.0,0.4,4.1,0.662482,3.1,0.000,0.2,0.000
'260',01,12,1982,3650.0,-1.5,2.3,0.552923,3.1,0.000,0.4,0.000
'260',02,12,1982,940.0,-2.5,1.6,0.553269,1.0,0.000,0.1,0.000
'260',03,12,1982,460.0,1.1,2.9,0.637275,1.0,0.000,0.1,0.000
'260',04,12,1982,360.0,1.5,3.5,0.681904,2.1,0.000,0.0,0.000
'260',05,12,1982,1660.0,2.0,6.0,0.734982,4.1,4.800,0.2,0.229
'260',06,12,1982,3090.0,-2.3,7.0,0.698724,1.0,0.600,0.4,0.100
'260',07,12,1982,1190.0,-2.6,11.1,0.840273,2.6,4.600,0.1,0.125
'260',08,12,1982,2700.0,3.9,11.9,0.828349,5.1,0.100,0.4,0.008
'260',09,12,1982,630.0,2.3,9.2,0.778819,5.1,10.500,0.1,0.242
'260',10,12,1982,990.0,3.5,11.5,0.861428,5.7,9.500,0.1,0.283
'260',11,12,1982,1560.0,1.6,7.5,0.743763,4.6,7.500,0.2,0.125
'260',12,12,1982,2110.0,-0.1,3.2,0.656736,2.6,0.000,0.2,0.000
'260',13,12,1982,1210.0,-2.1,0.0,0.557997,2.1,0.000,0.1,0.000
'260',14,12,1982,680.0,-2.8,1.9,0.546251,4.1,0.300,0.1,0.037
'260',15,12,1982,450.0,1.9,13.0,0.946392,8.2,1.400,0.1,0.183
'260',16,12,1982,1280.0,4.2,11.5,0.774123,6.2,3.100,0.2,0.067
'260',17,12,1982,1010.0,0.3,4.4,0.601767,2.6,4.100,0.1,0.233
'260',18,12,1982,2130.0,-1.0,3.6,0.627807,2.1,1.500,0.2,0.046
'260',19,12,1982,2640.0,-1.1,6.9,0.616620,6.7,8.600,0.3,0.158
'260',20,12,1982,1680.0,4.2,7.2,0.767580,7.2,1.700,0.2,0.046
'260',21,12,1982,660.0,2.9,5.3,0.733193,7.2,9.000,0.1,0.363
'260',22,12,1982,990.0,-1.1,3.5,0.642937,1.5,4.400,0.1,0.258
'260',23,12,1982,2420.0,-2.4,2.8,0.592184,1.5,0.200,0.3,0.004
'260',24,12,1982,640.0,-1.5,2.9,0.578350,5.1,0.300,0.1,0.117
'260',25,12,1982,800.0,2.9,6.2,0.850271,2.1,0.100,0.1,0.021
'260',26,12,1982,860.0,6.2,8.5,0.962404,3.6,0.100,0.1,0.033
'260',27,12,1982,2630.0,5.5,9.7,0.848755,5.1,0.400,0.4,0.037
'260',28,12,1982,1630.0,2.0,6.9,0.694826,4.1,0.200,0.2,0.008
'260',29,12,1982,3350.0,-2.0,6.9,0.646780,1.0,0.000,0.4,0.000
'260',30,12,1982,2060.0,-0.1,4.9,0.667006,2.6,0.000,0.2,0.000
'260',31,12,1982,930.0,-1.3,1.6,0.566981,3.1,0.000,0.1,0.000
'260',01,01,1983,2740.0,-1.9,3.1,0.553008,5.1,1.500,0.3,0.154
'260',02,01,1983,1450.0,2.7,4.6,0.756846,3.6,0.000,0.2,0.000
'260',03,01,1983,270.0,3.4,11.0,0.970035,6.7,20.900,0.0,0.650
'260',04,01,1983,890.0,3.9,11.7,0.838558,7.2,12.000,0.1,0.375
'260',05,01,1983,960.0,4.8,12.9,1.027281,6.2,2.600,0.1,0.129
'260',06,01,1983,1990.0,5.0,12.9,0.896665,8.2,2.200,0.3,0.138
'260',07,01,1983,2690.0,3.1,7.8,0.707652,5.7,0.100,0.4,0.004
'260',08,01,1983,3480.0,2.1,7.6,0.697729,4.1,0.400,0.4,0.042
'260',09,01,1983,690.0,3.4,9.0,0.804707,5.7,4.600,0.1,0.150
'260',10,01,1983,2260.0,2.5,9.2,0.855053,3.6,0.200,0.3,0.033
'260',11,01,1983,2040.0,6.5,10.0,0.968094,3.6,0.000,0.3,0.000
'260',12,01,1983,670.0,4.1,7.5,0.779168,5.1,0.000,0.1,0.000
'260',13,01,1983,570.0,0.6,6.9,0.671196,5.7,3.600,0.1,0.242
'260',14,01,1983,390.0,0.7,7.0,0.694176,5.7,10.100,0.0,0.308
'260',15,01,1983,1040.0,4.0,9.7,0.853546,5.7,5.400,0.1,0.254
'260',16,01,1983,3150.0,7.3,9.5,0.913899,5.7,0.000,0.4,0.000
'260',17,01,1983,510.0,7.1,9.0,0.918209,5.7,0.000,0.1,0.000
'260',18,01,1983,4200.0,2.2,8.4,0.636568,7.2,1.400,0.5,0.021
'260',19,01,1983,1950.0,0.8,5.4,0.598978,4.6,1.600,0.2,0.037
'260',20,01,1983,2130.0,-0.3,5.1,0.591123,3.1,0.000,0.3,0.000
'260',21,01,1983,1310.0,5.1,7.3,0.748051,4.6,0.000,0.2,0.000
'260',22,01,1983,1030.0,4.3,6.8,0.681467,2.6,0.000,0.1,0.000
'260',23,01,1983,4940.0,-1.8,4.8,0.579507,1.5,0.000,0.6,0.000
'260',24,01,1983,4420.0,-1.3,5.3,0.574987,3.1,0.000,0.5,0.000
'260',25,01,1983,630.0,4.0,7.9,0.768895,3.1,4.700,0.1,0.363
'260',26,01,1983,2960.0,6.1,11.7,1.048326,4.1,0.100,0.4,0.033
'260',27,01,1983,690.0,9.2,12.4,0.983356,6.7,0.300,0.1,0.033
'260',28,01,1983,590.0,7.8,10.0,0.993851,6.2,6.100,0.1,0.163
'260',29,01,1983,4190.0,3.7,10.5,0.761500,5.7,0.000,0.6,0.000
'260',30,01,1983,2320.0,0.8,7.8,0.675794,5.7,5.800,0.3,0.154
'260',31,01,1983,2550.0,0.6,10.2,0.813613,5.7,11.000,0.3,0.392
'260',01,02,1983,4030.0,2.9,10.8,0.689378,10.3,6.900,0.5,0.246
'260',02,02,1983,4330.0,0.6,6.3,0.611743,4.6,8.800,0.5,0.163
'260',03,02,1983,4150.0,-0.7,4.9,0.564483,2.6,2.900,0.5,0.058
'260',04,02,1983,6350.0,-3.2,5.9,0.559156,2.6,0.000,0.7,0.000
'260',05,02,1983,3600.0,0.2,5.5,0.628839,4.6,10.700,0.4,0.358
'260',06,02,1983,2550.0,1.1,4.8,0.693013,2.6,3.300,0.3,0.171
'260',07,02,1983,1620.0,0.4,1.8,0.569637,4.1,0.800,0.2,0.079
'260',08,02,1983,2490.0,-1.3,1.2,0.533078,5.1,0.200,0.3,0.058
'260',09,02,1983,2160.0,-2.0,-0.4,0.478590,2.6,0.300,0.2,0.054
'260',10,02,1983,1070.0,-4.9,-1.8,0.437560,1.5,0.000,0.1,0.000
'260',11,02,1983,5620.0,-4.9,0.4,0.462618,3.1,0.000,0.6,0.000
'260',12,02,1983,5390.0,-4.4,0.3,0.450621,3.1,0.000,0.5,0.000
'260',13,02,1983,8320.0,-5.9,-0.8,0.368139,3.1,0.000,0.8,0.000
'260',14,02,1983,8530.0,-6.8,0.9,0.386207,4.6,0.000,0.8,0.000
'260',15,02,1983,7600.0,-3.4,2.3,0.474523,5.1,0.000,0.8,0.000
'260',16,02,1983,8910.0,-6.6,1.7,0.335592,3.6,0.000,0.9,0.000
'260',17,02,1983,8780.0,-3.0,3.0,0.458562,3.6,0.000,0.9,0.000
'260',18,02,1983,9340.0,-4.8,3.4,0.468922,2.1,0.000,0.9,0.000
'260',19,02,1983,3770.0,-1.7,2.7,0.493508,1.5,0.000,0.4,0.000
'260',20,02,1983,5640.0,0.2,5.2,0.500901,1.5,0.000,0.6,0.000
'260',21,02,1983,9920.0,-3.5,4.0,0.394333,3.1,0.000,1.1,0.000
'260',22,02,1983,10140.0,-5.9,2.3,0.286412,3.6,0.000,1.0,0.000
'260',23,02,1983,10510.0,-4.7,5.3,0.268901,5.7,0.000,1.1,0.000
'260',24,02,1983,9450.0,-1.9,8.0,0.437964,3.6,0.000,1.1,0.000
'260',25,02,1983,4250.0,3.3,9.2,0.697345,3.1,0.300,0.5,0.058
'260',26,02,1983,1770.0,3.2,7.9,0.874418,2.6,2.200,0.2,0.104
'260',27,02,1983,1410.0,4.5,7.6,0.836525,4.1,7.200,0.2,0.283
'260',28,02,1983,3970.0,2.0,6.5,0.693331,3.6,0.600,0.5,0.046
'260',01,03,1983,5440.0,-0.5,6.3,0.663856,2.1,1.200,0.6,0.029
'260',02,03,1983,7420.0,0.9,7.6,0.641779,2.1,0.000,0.9,0.000
'260',03,03,1983,10320.0,-0.7,8.4,0.642647,2.6,0.000,1.3,0.000
'260',04,03,1983,8390.0,0.1,9.9,0.670373,2.1,0.000,1.0,0.000
'260',05,03,1983,9790.0,0.9,10.8,0.737249,3.6,0.000,1.3,0.000
'260',06,03,1983,4380.0,5.8,10.0,0.866272,4.1,0.000,0.6,0.000
'260',07,03,1983,7870.0,5.3,11.8,0.848706,3.1,0.000,1.1,0.000
'260',08,03,1983,9590.0,2.1,11.6,0.802579,2.6,0.000,1.3,0.000
'260',09,03,1983,3070.0,2.1,7.1,0.717934,2.6,0.000,0.4,0.000
'260',10,03,1983,5740.0,2.1,11.1,0.840742,3.1,0.000,0.8,0.000
'260',11,03,1983,9780.0,-1.4,8.0,0.527601,3.1,0.000,1.2,0.000
'260',12,03,1983,13360.0,-3.0,8.8,0.468893,3.1,0.000,1.6,0.000
'260',13,03,1983,11810.0,0.2,13.0,0.550036,3.6,0.000,1.6,0.000
'260',14,03,1983,4930.0,6.3,13.3,0.972809,3.6,7.800,0.7,0.088
'260',15,03,1983,8650.0,1.8,10.8,0.762319,2.1,0.000,1.1,0.000
'260',16,03,1983,9670.0,0.9,10.5,0.725953,2.1,0.000,1.2,0.000
'260',17,03,1983,1870.0,6.5,10.0,1.007173,4.1,4.700,0.3,0.296
'260',18,03,1983,3340.0,8.9,11.5,1.156918,3.1,1.600,0.5,0.104
'260',19,03,1983,2050.0,6.2,10.1,1.003781,3.6,8.000,0.3,0.450
'260',20,03,1983,3830.0,5.5,10.5,0.907861,4.1,3.900,0.5,0.192
'260',21,03,1983,4990.0,1.7,8.5,0.710951,5.7,4.400,0.6,0.125
'260',22,03,1983,5910.0,2.8,7.1,0.608740,7.2,2.600,0.7,0.079
'260',23,03,1983,5030.0,1.0,9.0,0.744113,5.7,11.800,0.7,0.408
'260',24,03,1983,5760.0,2.1,8.0,0.657875,5.7,0.000,0.7,0.000
'260',25,03,1983,8240.0,1.5,6.7,0.598168,5.1,14.500,1.0,0.279
'260',26,03,1983,11590.0,1.6,7.7,0.639192,5.1,4.700,1.4,0.158
'260',27,03,1983,8140.0,0.8,7.7,0.635723,3.6,5.400,1.0,0.346
'260',28,03,1983,11730.0,-0.2,8.3,0.617410,2.6,0.200,1.4,0.004
'260',29,03,1983,10810.0,-1.4,9.1,0.576434,3.1,1.600,1.4,0.125
'260',30,03,1983,9900.0,3.3,10.2,0.717658,5.1,3.900,1.3,0.250
'260',31,03,1983,6570.0,3.7,9.9,0.784719,2.6,4.300,0.9,0.112
'260',01,04,1983,9030.0,4.6,13.5,0.816495,3.6,0.000,1.3,0.000
'260',02,04,1983,5520.0,0.1,7.9,0.717841,4.1,0.000,0.7,0.000
'260',03,04,1983,13190.0,-1.4,8.1,0.594278,2.1,0.500,1.6,0.025
'260',04,04,1983,7040.0,-2.2,6.2,0.605896,3.6,0.700,0.8,0.079
'260',05,04,1983,8720.0,1.5,8.5,0.715226,3.6,9.500,1.1,0.233
'260',06,04,1983,11640.0,2.4,9.4,0.730947,4.1,3.700,1.5,0.213
'260',07,04,1983,10410.0,1.9,9.6,0.705431,4.1,3.100,1.3,0.067
'260',08,04,1983,7010.0,1.9,9.7,0.645697,3.6,2.400,0.9,0.171
'260',09,04,1983,13890.0,0.7,11.6,0.649960,1.5,0.000,1.9,0.000
'260',10,04,1983,5320.0,3.7,14.5,1.005681,2.6,8.000,0.7,0.154
'260',11,04,1983,9530.0,6.1,12.1,0.851992,2.6,1.400,1.4,0.100
'260',12,04,1983,9870.0,3.4,8.6,0.754101,5.1,6.400,1.3,0.388
'260',13,04,1983,14570.0,1.1,10.2,0.625325,2.6,0.000,1.9,0.000
'260',14,04,1983,12190.0,5.9,11.8,0.847165,3.1,1.200,1.7,0.058
'260',15,04,1983,20380.0,2.0,13.8,0.759566,2.1,0.000,2.9,0.000
'260',16,04,1983,20100.0,0.9,17.4,0.769897,3.1,0.000,3.1,0.000
'260',17,04,1983,4190.0,10.3,14.3,1.088489,3.1,3.300,0.6,0.158
'260',18,04,1983,12900.0,10.1,19.5,1.067373,2.1,0.000,2.1,0.000
'260',19,04,1983,5540.0,4.1,12.0,0.833752,3.6,0.000,0.8,0.000
'260',20,04,1983,15450.0,0.8,15.2,0.752266,3.6,0.000,2.3,0.000
'260',21,04,1983,4360.0,6.9,12.5,0.984918,2.1,10.900,0.6,0.429
'260',22,04,1983,14800.0,5.6,13.7,0.936218,2.6,0.000,2.2,0.000
'260',23,04,1983,10690.0,8.1,16.6,1.073056,2.6,3.900,1.6,0.142
'260',24,04,1983,18500.0,5.1,15.8,0.879031,2.1,0.000,2.8,0.000
'260',25,04,1983,7990.0,7.0,14.2,1.000290,3.1,0.100,1.2,0.004
'260',26,04,1983,14090.0,6.0,15.7,0.975919,2.1,0.200,2.1,0.008
'260',27,04,1983,5790.0,5.2,10.9,0.972505,3.6,25.700,0.8,0.350
'260',28,04,1983,11820.0,6.0,14.3,0.989153,2.6,0.000,1.7,0.000
'260',29,04,1983,15880.0,5.2,15.1,0.892430,2.6,4.000,2.3,0.133
'260',30,04,1983,21720.0,3.7,18.1,0.875835,2.1,0.000,3.3,0.000
'260',01,05,1983,7890.0,9.1,15.7,1.267797,2.6,12.100,1.2,0.492
'260',02,05,1983,12370.0,7.3,12.5,0.953877,4.6,9.000,1.8,0.321
'260',03,05,1983,2540.0,6.2,10.1,0.943411,4.1,14.000,0.4,0.513
'260',04,05,1983,16000.0,3.0,13.8,0.860165,2.1,0.000,2.2,0.000
'260',05,05,1983,22670.0,0.8,15.8,0.772442,2.1,0.000,3.3,0.000
'260',06,05,1983,11360.0,7.4,17.5,1.054555,3.1,4.800,1.8,0.108
'260',07,05,1983,9660.0,9.8,16.0,1.263418,1.5,1.900,1.5,0.075
'260',08,05,1983,12940.0,8.0,14.7,1.116461,2.6,7.900,1.9,0.071
'260',09,05,1983,10660.0,9.0,15.9,1.071720,3.6,3.500,1.6,0.096
'260',10,05,1983,20220.0,4.9,14.2,0.759651,3.6,0.700,2.9,0.037
'260',11,05,1983,8300.0,5.6,11.1,0.918908,3.1,7.600,1.2,0.392
'260',12,05,1983,8380.0,5.1,13.5,0.872705,5.1,5.100,1.2,0.117
'260',13,05,1983,15850.0,7.9,16.0,1.053792,3.6,0.200,2.4,0.012
'260',14,05,1983,18180.0,7.7,16.2,1.042532,2.6,0.000,2.8,0.000
'260',15,05,1983,12730.0,5.6,16.1,1.054094,2.6,0.600,1.9,0.008
'260',16,05,1983,6040.0,6.5,13.1,1.067111,2.1,2.100,0.9,0.121
'260',17,05,1983,13600.0,8.0,16.3,1.064610,2.1,1.600,2.1,0.067
'260',18,05,1983,13340.0,7.8,16.5,1.096369,2.6,3.200,2.0,0.121
'260',19,05,1983,16030.0,8.5,15.8,1.085811,3.1,6.800,2.4,0.067
'260',20,05,1983,16920.0,7.1,17.0,1.003145,2.1,9.100,2.6,0.271
'260',21,05,1983,4610.0,8.3,12.7,1.199247,2.1,11.200,0.7,0.487
'260',22,05,1983,14000.0,5.5,15.0,0.967229,2.1,0.700,2.1,0.008
'260',23,05,1983,22330.0,3.4,16.9,0.900028,2.1,0.000,3.4,0.000
'260',24,05,1983,3500.0,9.0,11.3,1.150808,4.1,7.400,0.5,0.638
'260',25,05,1983,2340.0,8.2,10.8,1.114734,4.6,5.000,0.3,0.467
'260',26,05,1983,3230.0,8.4,10.1,1.013259,5.1,2.200,0.5,0.146
'260',27,05,1983,8160.0,6.3,10.8,0.945726,2.6,0.100,1.2,0.004
'260',28,05,1983,7080.0,6.3,12.4,1.010230,2.6,5.400,1.0,0.300
'260',29,05,1983,8540.0,7.2,12.3,0.996312,2.1,0.300,1.2,0.050
'260',30,05,1983,15340.0,3.9,16.2,0.947063,1.5,0.000,2.3,0.000
'260',31,05,1983,24490.0,10.8,22.8,1.173198,2.6,0.600,4.2,0.008
'260',01,06,1983,22930.0,13.8,25.0,1.580991,3.6,9.200,4.1,0.171
'260',02,06,1983,11420.0,10.2,18.0,1.301250,3.1,6.900,1.9,0.125
'260',03,06,1983,21140.0,10.0,20.4,1.260233,2.1,0.000,3.5,0.000
'260',04,06,1983,19950.0,12.4,24.0,1.556011,3.1,1.400,3.5,0.050
'260',05,06,1983,23150.0,8.8,21.0,1.176745,3.1,0.100,3.8,0.012
'260',06,06,1983,27510.0,6.8,19.6,0.982613,4.1,0.000,4.5,0.000
'260',07,06,1983,28300.0,9.9,24.0,0.989070,4.1,0.000,4.9,0.000
'260',08,06,1983,13700.0,14.0,26.0,1.799741,2.6,4.000,2.4,0.204
'260',09,06,1983,21330.0,12.8,21.5,1.427616,3.6,0.000,3.6,0.000
'260',10,06,1983,21390.0,11.0,18.7,1.214729,2.6,0.000,3.5,0.000
'260',11,06,1983,14390.0,10.8,19.5,1.259740,3.1,0.000,2.4,0.000
'260',12,06,1983,21550.0,11.0,21.3,1.364271,3.1,0.000,3.7,0.000
'260',13,06,1983,25580.0,9.7,20.4,1.123028,2.6,0.000,4.3,0.000
'260',14,06,1983,17820.0,8.2,17.0,1.035484,3.6,0.400,2.8,0.012
'260',15,06,1983,20940.0,7.4,15.8,1.003384,3.1,1.600,3.2,0.021
