
# --------------------------------------------------------------------------------------------------------
# Contents:
# Dutch soil profiles, BOFEK clustering and hydraulic properties.
#
# Source:
# Soil map of the Netherlands: https://service.pdok.nl/bzk/bro-bodemkaart/atom/bro-bodemkaart.xml
# BOFEK clustering, Staringreeks: https://www.wur.nl/nl/show/bodemfysische-eenhedenkaart-bofek2020.htm
#
# Date:
# 2025-04-17
# --------------------------------------------------------------------------------------------------------

soil_id,soil_unit,soil_name,soil_classification,soil_landuse,bofek_cluster,bofek_dominant,bofek_name,bofek_area,layer_number,layer_faohorizon,layer_ztop,layer_zbot,layer_staringclass,layer_staringclassname,layer_staringdescription,layer_staringlabel,layer_orgmat,layer_pclay,layer_psilt,layer_bdens,layer_ores,layer_osat,layer_alfa,layer_npar,layer_lexp,layer_ksatfit
90216220,Rn95C,"Kalkloze poldervaaggronden; zware zavel en lichte klei, profielverloop 5",Rivierkleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,12030.69071,4,Cg,0.5,1.2,211,O11,lichte klei,lichte klei,0.7,29,29,1.403,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
90116230,Rd10A,Kalkhoudende ooivaaggronden; lichte zavel,Rivierkleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,1374.856032,1,Ap,0.0,0.25,108,B08,matig lichte zavel,m. lichte zavel,3.0,15,24,1.427,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
90116230,Rd10A,Kalkhoudende ooivaaggronden; lichte zavel,Rivierkleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,1374.856032,2,Bw,0.25,0.6,209,O09,matig lichte zavel,m. lichte zavel,1.5,13,24,1.5,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
90116230,Rd10A,Kalkhoudende ooivaaggronden; lichte zavel,Rivierkleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,1374.856032,3,Cg1,0.6,0.9,208,O08,zeer lichte zavel,z. licht zavel,0.6,9,21,1.586,0.0,0.45375142,0.01132406,1.34596812,-0.90382318,8.64086044
90116230,Rd10A,Kalkhoudende ooivaaggronden; lichte zavel,Rivierkleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,1374.856032,4,Cg2,0.9,1.2,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.6,4,7,1.644,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
15090,pMn85C,"Kalkarme leek-/woudeerdgronden; klei, profielverloop 5",Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,18839.12216,5,Cu,1.1,1.2,210,O10,zware zavel,zware zavel,0.8,22,33,1.454,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15100,Mv51A,"Kalkrijke drechtvaaggronden; zavel, profielverloop 1",Zeekleigronden,akkerbouw,4006,1,Kleigronden (zavel) op  veenondergrond,6354.261086,1,Apg,0.0,0.25,209,O09,matig lichte zavel,m. lichte zavel,3.0,17,33,1.411,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15100,Mv51A,"Kalkrijke drechtvaaggronden; zavel, profielverloop 1",Zeekleigronden,akkerbouw,4006,1,Kleigronden (zavel) op  veenondergrond,6354.261086,2,Cwg,0.25,0.4,209,O09,matig lichte zavel,m. lichte zavel,1.0,17,33,1.487,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15100,Mv51A,"Kalkrijke drechtvaaggronden; zavel, profielverloop 1",Zeekleigronden,akkerbouw,4006,1,Kleigronden (zavel) op  veenondergrond,6354.261086,3,Cg,0.4,0.6,211,O11,lichte klei,lichte klei,1.0,28,37,1.396,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15100,Mv51A,"Kalkrijke drechtvaaggronden; zavel, profielverloop 1",Zeekleigronden,akkerbouw,4006,1,Kleigronden (zavel) op  veenondergrond,6354.261086,4,Cw,0.6,0.75,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,45,35,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15100,Mv51A,"Kalkrijke drechtvaaggronden; zavel, profielverloop 1",Zeekleigronden,akkerbouw,4006,1,Kleigronden (zavel) op  veenondergrond,6354.261086,5,Cu,0.75,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,45,35,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15101,eMv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",,akkerbouw,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1062.879075,1,Apg,0.0,0.25,109,B09,zware zavel,zware zavel,3.0,23,27,1.365,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
15101,eMv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",,akkerbouw,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1062.879075,2,Cwg,0.25,0.5,211,O11,lichte klei,lichte klei,1.0,30,35,1.381,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15101,eMv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",,akkerbouw,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1062.879075,3,Cw,0.5,0.65,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,40,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15101,eMv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",,akkerbouw,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1062.879075,4,Cu,0.65,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,40,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15110,Mv81A,"Kalkrijke drechtvaaggronden; klei, profielverloop 1",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,2814.550113,1,Apg,0.0,0.2,110,B10,lichte klei,lichte klei,6.0,33,37,1.19,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15110,Mv81A,"Kalkrijke drechtvaaggronden; klei, profielverloop 1",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,2814.550113,2,Cwg,0.2,0.55,211,O11,lichte klei,lichte klei,1.0,33,37,1.358,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15110,Mv81A,"Kalkrijke drechtvaaggronden; klei, profielverloop 1",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,2814.550113,3,Cw,0.55,0.65,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,40,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15110,Mv81A,"Kalkrijke drechtvaaggronden; klei, profielverloop 1",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,2814.550113,4,Cu,0.65,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,40,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15111,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4002,0,Kleigronden (klei) op  veen,2557.43098,1,Apg,0.0,0.2,111,B11,matig zware klei,m.zw. klei,8.0,40,40,1.074,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15111,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4002,0,Kleigronden (klei) op  veen,2557.43098,2,Cwg,0.2,0.55,212,O12,matig zware klei,m.zw. klei,1.5,43,37,1.273,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15111,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4002,0,Kleigronden (klei) op  veen,2557.43098,3,Cw,0.55,0.7,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,40,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15111,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4002,0,Kleigronden (klei) op  veen,2557.43098,4,Cu,0.7,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,40,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15120,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",Zeekleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,7088.889968,1,Apg,0.0,0.15,109,B09,zware zavel,zware zavel,10.0,23,37,1.061,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
15120,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",Zeekleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,7088.889968,2,Cwg,0.15,0.4,210,O10,zware zavel,zware zavel,3.0,23,37,1.365,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15120,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",Zeekleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,7088.889968,3,Cg,0.4,0.6,211,O11,lichte klei,lichte klei,1.2,30,40,1.373,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15120,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",Zeekleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,7088.889968,4,Cw,0.6,0.8,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,45,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15120,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",Zeekleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,7088.889968,5,Cu,0.8,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,45,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15130,Mv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",Zeekleigronden,grasland,4002,1,Kleigronden (klei) op  veen,23238.35908,1,Ahg,0.0,0.08,111,B11,matig zware klei,m.zw. klei,12.0,40,55,0.906,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15130,Mv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",Zeekleigronden,grasland,4002,1,Kleigronden (klei) op  veen,23238.35908,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,7.0,40,55,1.113,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15130,Mv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",Zeekleigronden,grasland,4002,1,Kleigronden (klei) op  veen,23238.35908,3,Cwg,0.2,0.5,212,O12,matig zware klei,m.zw. klei,3.0,45,50,1.219,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15130,Mv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",Zeekleigronden,grasland,4002,1,Kleigronden (klei) op  veen,23238.35908,4,Cw,0.5,0.7,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,55,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15130,Mv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",Zeekleigronden,grasland,4002,1,Kleigronden (klei) op  veen,23238.35908,5,Cu,0.7,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,55,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15131,Mv41Cl,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,1694.075018,1,Ahg,0.0,0.08,111,B11,matig zware klei,m.zw. klei,12.0,45,50,0.89,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15131,Mv41Cl,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,1694.075018,2,ACg,0.08,0.2,112,B12,zeer zware klei,z.zw. klei,7.0,55,40,1.044,0.01,0.52974855,0.01656167,1.09067067,-4.49358138,2.24589475
15131,Mv41Cl,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,1694.075018,3,Cwg,0.2,0.5,213,O13,zeer zware klei,z.zw. klei,3.0,65,30,1.112,0.01,0.573268,0.02785405,1.07995207,-6.09131057,9.68929074
15131,Mv41Cl,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,1694.075018,4,Cw,0.5,0.7,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,55,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15131,Mv41Cl,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,1694.075018,5,Cu,0.7,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,55,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,1,Ahg,0.0,0.08,111,B11,matig zware klei,m.zw. klei,12.0,40,55,0.906,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,7.0,45,50,1.089,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,3,Cwg,0.2,0.5,213,O13,zeer zware klei,z.zw. klei,3.0,50,45,1.191,0.01,0.573268,0.02785405,1.07995207,-6.09131057,9.68929074
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,4,Cw,0.5,0.7,217,O17,mesotroof en eutroof veen,meso-eutroof veen,45.0,40,55,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,5,Cu,0.7,1.1,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,55,0.35,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15132,Mv41Cp,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",,grasland,4015,0,Kleigronden (-zware -klei) op  veen,929.1137248,6,Cu,1.1,1.2,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.6,4,8,1.65,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
15140,Mo20A,Kalkrijke nesvaaggronden; zware zavel,Zeekleigronden,open natuur,4023,0,Kleigronden (lichte zavel) op homogene ondergrond III,4274.606752,1,Ah,0.0,0.1,107,B07,zeer lichte zavel,z. licht zavel,7.0,17,23,1.24,0.0,0.40058182,0.01834939,1.24827945,0.9520164,14.58232666
15140,Mo20A,Kalkrijke nesvaaggronden; zware zavel,Zeekleigronden,open natuur,4023,0,Kleigronden (lichte zavel) op homogene ondergrond III,4274.606752,2,Cg,0.1,0.5,209,O09,matig lichte zavel,m. lichte zavel,2.0,17,23,1.447,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15140,Mo20A,Kalkrijke nesvaaggronden; zware zavel,Zeekleigronden,open natuur,4023,0,Kleigronden (lichte zavel) op homogene ondergrond III,4274.606752,3,Cri,0.5,1.1,209,O09,matig lichte zavel,m. lichte zavel,2.0,12,18,1.49,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15140,Mo20A,Kalkrijke nesvaaggronden; zware zavel,Zeekleigronden,open natuur,4023,0,Kleigronden (lichte zavel) op homogene ondergrond III,4274.606752,4,Cu,1.1,1.2,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,0.5,5,7,1.52,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
15160,Mo80A,Kalkrijke nesvaaggronden; klei,Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,3542.452663,1,Ahg,0.0,0.15,110,B10,lichte klei,lichte klei,10.0,34,56,1.014,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15160,Mo80A,Kalkrijke nesvaaggronden; klei,Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,3542.452663,2,Cg,0.15,0.5,211,O11,lichte klei,lichte klei,4.0,34,56,1.256,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15160,Mo80A,Kalkrijke nesvaaggronden; klei,Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,3542.452663,3,Cri1,0.5,0.9,211,O11,lichte klei,lichte klei,4.0,30,55,1.282,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15160,Mo80A,Kalkrijke nesvaaggronden; klei,Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,3542.452663,4,Cri2,0.9,1.2,210,O10,zware zavel,zware zavel,4.0,22,38,1.336,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15170,Mo80C,Kalkarme nesvaaggronden; klei,Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3465.066323,1,Ahg,0.0,0.1,111,B11,matig zware klei,m.zw. klei,9.0,35,55,1.054,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15170,Mo80C,Kalkarme nesvaaggronden; klei,Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3465.066323,2,ACg,0.1,0.2,111,B11,matig zware klei,m.zw. klei,5.0,38,52,1.198,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15170,Mo80C,Kalkarme nesvaaggronden; klei,Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3465.066323,3,Cg,0.2,0.7,212,O12,matig zware klei,m.zw. klei,3.0,42,53,1.237,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15170,Mo80C,Kalkarme nesvaaggronden; klei,Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3465.066323,4,Cri1,0.7,1.0,211,O11,lichte klei,lichte klei,3.0,30,55,1.315,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15170,Mo80C,Kalkarme nesvaaggronden; klei,Zeekleigronden,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3465.066323,5,Cri2,1.0,1.2,210,O10,zware zavel,zware zavel,2.0,22,38,1.406,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15171,Mo80Cv,Kalkarme nesvaaggronden; klei,,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,1481.568515,1,Ahg,0.0,0.1,111,B11,matig zware klei,m.zw. klei,9.0,40,55,1.032,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15171,Mo80Cv,Kalkarme nesvaaggronden; klei,,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,1481.568515,2,ACg,0.1,0.2,111,B11,matig zware klei,m.zw. klei,5.0,40,55,1.187,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15171,Mo80Cv,Kalkarme nesvaaggronden; klei,,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,1481.568515,3,Cg,0.2,0.4,212,O12,matig zware klei,m.zw. klei,3.0,45,53,1.219,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15171,Mo80Cv,Kalkarme nesvaaggronden; klei,,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,1481.568515,4,Cri,0.4,0.9,212,O12,matig zware klei,m.zw. klei,3.0,45,53,1.219,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15171,Mo80Cv,Kalkarme nesvaaggronden; klei,,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,1481.568515,5,Cu,0.9,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,85.0,40,55,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15180,Mn12A,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",Zeekleigronden,akkerbouw,4009,1,Kleigronden (zavel) op zandondergrond I,18070.5711,1,Ap,0.0,0.25,108,B08,matig lichte zavel,m. lichte zavel,1.7,14,26,1.483,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
15180,Mn12A,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",Zeekleigronden,akkerbouw,4009,1,Kleigronden (zavel) op zandondergrond I,18070.5711,2,Cw,0.25,0.5,209,O09,matig lichte zavel,m. lichte zavel,0.8,12,25,1.543,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15180,Mn12A,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",Zeekleigronden,akkerbouw,4009,1,Kleigronden (zavel) op zandondergrond I,18070.5711,3,Cg,0.5,0.7,208,O08,zeer lichte zavel,z. licht zavel,0.8,8,13,1.565,0.0,0.45375142,0.01132406,1.34596812,-0.90382318,8.64086044
15180,Mn12A,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",Zeekleigronden,akkerbouw,4009,1,Kleigronden (zavel) op zandondergrond I,18070.5711,4,Cg,0.7,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.4,3,6,1.63,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
15190,Mn12Ap,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,7386.692689,1,Ap,0.0,0.25,108,B08,matig lichte zavel,m. lichte zavel,1.7,14,26,1.483,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
15190,Mn12Ap,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,7386.692689,2,Cwg,0.25,0.4,209,O09,matig lichte zavel,m. lichte zavel,0.8,14,23,1.524,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15190,Mn12Ap,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,7386.692689,3,Cg,0.4,0.65,210,O10,zware zavel,zware zavel,0.8,22,43,1.454,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15190,Mn12Ap,"Kalkrijke poldervaaggronden; lichte zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,7386.692689,4,Cg,0.65,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.4,3,6,1.665,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
15200,Mn22A,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",Zeekleigronden,akkerbouw,4024,1,Kleigronden (zavel) op zandondergrond III,10434.3076,1,Ap,0.0,0.25,109,B09,zware zavel,zware zavel,2.0,22,43,1.406,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
15200,Mn22A,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",Zeekleigronden,akkerbouw,4024,1,Kleigronden (zavel) op zandondergrond III,10434.3076,2,Cw,0.25,0.5,210,O10,zware zavel,zware zavel,0.8,22,43,1.454,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15200,Mn22A,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",Zeekleigronden,akkerbouw,4024,1,Kleigronden (zavel) op zandondergrond III,10434.3076,3,Cwg,0.5,0.7,209,O09,matig lichte zavel,m. lichte zavel,0.8,13,22,1.534,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
15200,Mn22A,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",Zeekleigronden,akkerbouw,4024,1,Kleigronden (zavel) op zandondergrond III,10434.3076,4,Cg,0.7,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.4,3,6,1.63,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
15210,Mn22Ap,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,4213.339128,1,Ap,0.0,0.25,109,B09,zware zavel,zware zavel,2.0,22,43,1.406,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
15210,Mn22Ap,"Kalkrijke poldervaaggronden; zware zavel, profielverloop 2",,akkerbouw,4024,0,Kleigronden (zavel) op zandondergrond III,4213.339128,2,Cwg,0.25,0.5,210,O10,zware zavel,zware zavel,1.0,22,43,1.444,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
