CLUSTER_BOFEK,CLUSTER_DOMINANT,SOILPROFILE_INDEX,SOILPROFILE_CODE,AREA,SOIL_GROUP,LAYER,LAYER_ZBOTTOM,LAYER_STARINGCLASS,STARING_NAME,ORES,OSAT,ALFA,NPAR,KSATFIT,LEXP
4002,0,15481,gMn88Clv,829.5763575,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,15481,gMn88Clv,829.5763575,4,3,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,15481,gMn88Clv,829.5763575,4,4,90,31,O13,0.01,0.573268,0.02785405,1.07995207,9.68929074,-6.09131057
4002,0,15481,gMn88Clv,829.5763575,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,0,16030,pRn86,1923.264044,4,1,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,16030,pRn86,1923.264044,4,2,30,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,16030,pRn86,1923.264044,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,16030,pRn86,1923.264044,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4002,0,90115360,Mn45A,18377.51569,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,0,90115360,Mn45A,18377.51569,4,2,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,0,90115360,Mn45A,18377.51569,4,3,90,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4002,0,90115360,Mn45A,18377.51569,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4002,1,15130,Mv41C,23238.35908,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,1,15130,Mv41C,23238.35908,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4002,1,15130,Mv41C,23238.35908,4,3,50,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4002,1,15130,Mv41C,23238.35908,4,4,70,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4002,1,15130,Mv41C,23238.35908,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4003,0,15070,pMn86C,8432.716199,4,1,20,12,B12,0.01,0.52974855,0.01656167,1.09067067,2.24589475,-4.49358138
4003,0,15070,pMn86C,8432.716199,4,2,35,12,B12,0.01,0.52974855,0.01656167,1.09067067,2.24589475,-4.49358138
4003,0,15070,pMn86C,8432.716199,4,3,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4003,0,15070,pMn86C,8432.716199,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,0,17050,KRn8,2869.004487,4,1,20,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,0,17050,KRn8,2869.004487,4,2,45,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,0,17050,KRn8,2869.004487,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4003,0,17050,KRn8,2869.004487,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,0,90115060,pMn85A,5645.847224,4,1,25,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,0,90115060,pMn85A,5645.847224,4,2,40,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,0,90115060,pMn85A,5645.847224,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4003,0,90115060,pMn85A,5645.847224,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,0,90215060,pMn85A,13719.90781,4,1,20,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,0,90215060,pMn85A,13719.90781,4,2,40,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,0,90215060,pMn85A,13719.90781,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4003,0,90215060,pMn85A,13719.90781,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,1,15340,Mn35Av,24331.80727,4,1,10,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,1,15340,Mn35Av,24331.80727,4,2,25,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4003,1,15340,Mn35Av,24331.80727,4,3,70,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4003,1,15340,Mn35Av,24331.80727,4,4,100,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4003,1,15340,Mn35Av,24331.80727,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4004,0,5040,BKd25,3553.527308,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,0,5040,BKd25,3553.527308,4,2,40,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,5040,BKd25,3553.527308,4,3,55,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,5040,BKd25,3553.527308,4,4,90,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4004,0,5040,BKd25,3553.527308,4,5,120,26,O08,0.0,0.45375142,0.01132406,1.34596812,8.64086044,-0.90382318
4004,0,15250,Mn15Av,3788.60148,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,0,15250,Mn15Av,3788.60148,4,2,50,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,15250,Mn15Av,3788.60148,4,3,85,26,O08,0.0,0.45375142,0.01132406,1.34596812,8.64086044,-0.90382318
4004,0,15250,Mn15Av,3788.60148,4,4,105,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4004,0,15250,Mn15Av,3788.60148,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4004,0,90116080,Rn15A,776.7035202,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,0,90116080,Rn15A,776.7035202,4,2,70,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,90116080,Rn15A,776.7035202,4,3,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4004,0,90116210,Rn15C,357.1247819,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,0,90116210,Rn15C,357.1247819,4,2,45,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,90116210,Rn15C,357.1247819,4,3,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4004,0,90216210,Rn15C,3687.336781,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,0,90216210,Rn15C,3687.336781,4,2,45,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,0,90216210,Rn15C,3687.336781,4,3,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4004,1,90216080,Rn15A,5497.866575,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4004,1,90216080,Rn15A,5497.866575,4,2,60,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4004,1,90216080,Rn15A,5497.866575,4,3,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4005,0,15071,pMn86Cw,1490.847367,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4005,0,15071,pMn86Cw,1490.847367,4,2,45,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4005,0,15071,pMn86Cw,1490.847367,4,3,75,36,O18,0.01,0.58027825,0.01265676,1.31617171,35.95127916,-0.78553413
4005,0,15071,pMn86Cw,1490.847367,4,4,100,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4005,0,15071,pMn86Cw,1490.847367,4,5,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4005,0,15442,Mn85Cwp,1337.444775,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4005,0,15442,Mn85Cwp,1337.444775,4,2,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4005,0,15442,Mn85Cwp,1337.444775,4,3,50,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4005,0,15442,Mn85Cwp,1337.444775,4,4,80,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4005,0,15442,Mn85Cwp,1337.444775,4,5,100,36,O18,0.01,0.58027825,0.01265676,1.31617171,35.95127916,-0.78553413
4005,0,15442,Mn85Cwp,1337.444775,4,6,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
4005,1,15441,Mn85Cv,3451.917481,4,1,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4005,1,15441,Mn85Cv,3451.917481,4,2,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4005,1,15441,Mn85Cv,3451.917481,4,3,50,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4005,1,15441,Mn85Cv,3451.917481,4,4,90,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4005,1,15441,Mn85Cv,3451.917481,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4006,1,15100,Mv51A,6354.261086,4,1,25,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4006,1,15100,Mv51A,6354.261086,4,2,40,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4006,1,15100,Mv51A,6354.261086,4,3,60,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4006,1,15100,Mv51A,6354.261086,4,4,75,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4006,1,15100,Mv51A,6354.261086,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4007,0,15040,pMo80,3416.754697,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15040,pMo80,3416.754697,4,2,55,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15040,pMo80,3416.754697,4,3,75,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15040,pMo80,3416.754697,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,0,15090,pMn85C,18839.12216,4,1,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15090,pMn85C,18839.12216,4,2,35,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15090,pMn85C,18839.12216,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15090,pMn85C,18839.12216,4,4,110,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15090,pMn85C,18839.12216,4,5,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4007,0,15170,Mo80C,3465.066323,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15170,Mo80C,3465.066323,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15170,Mo80C,3465.066323,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15170,Mo80C,3465.066323,4,4,100,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,0,15170,Mo80C,3465.066323,4,5,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4007,0,15171,Mo80Cv,1481.568515,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15171,Mo80Cv,1481.568515,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15171,Mo80Cv,1481.568515,4,3,40,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15171,Mo80Cv,1481.568515,4,4,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15171,Mo80Cv,1481.568515,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4007,0,15400,Mn86C,5396.075742,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15400,Mn86C,5396.075742,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15400,Mn86C,5396.075742,4,3,80,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15400,Mn86C,5396.075742,4,4,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,0,15440,Mn85C,9876.068685,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15440,Mn85C,9876.068685,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15440,Mn85C,9876.068685,4,3,50,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15440,Mn85C,9876.068685,4,4,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15440,Mn85C,9876.068685,4,5,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4007,0,15452,gMn58Cv,711.3914293,4,1,10,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4007,0,15452,gMn58Cv,711.3914293,4,2,20,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4007,0,15452,gMn58Cv,711.3914293,4,3,40,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,0,15452,gMn58Cv,711.3914293,4,4,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15452,gMn58Cv,711.3914293,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4007,0,15462,gMn83Cw,1346.643199,4,1,10,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4007,0,15462,gMn83Cw,1346.643199,4,2,20,10,B10,0.01,0.44811194,0.01283449,1.13525008,3.83228337,4.58051343
4007,0,15462,gMn83Cw,1346.643199,4,3,60,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15462,gMn83Cw,1346.643199,4,4,80,36,O18,0.01,0.58027825,0.01265676,1.31617171,35.95127916,-0.78553413
4007,0,15462,gMn83Cw,1346.643199,4,5,110,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15462,gMn83Cw,1346.643199,4,6,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15560,kMn48Cv,3119.743912,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15560,kMn48Cv,3119.743912,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,15560,kMn48Cv,3119.743912,4,3,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,15560,kMn48Cv,3119.743912,4,4,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4007,0,16180,bRn46C,1363.777005,4,1,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,0,16180,bRn46C,1363.777005,4,2,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,0,16180,bRn46C,1363.777005,4,3,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,1,90215360,Mn45A,20704.75528,4,1,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,1,90215360,Mn45A,20704.75528,4,2,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4007,1,90215360,Mn45A,20704.75528,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4007,1,90215360,Mn45A,20704.75528,4,4,90,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4007,1,90215360,Mn45A,20704.75528,4,5,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4008,0,15361,Mn45Ap,3692.332838,4,1,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,15361,Mn45Ap,3692.332838,4,2,25,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,15361,Mn45Ap,3692.332838,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,0,15361,Mn45Ap,3692.332838,4,4,90,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4008,0,15361,Mn45Ap,3692.332838,4,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4008,0,15461,gMn83Cp,860.809902,4,1,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,15461,gMn83Cp,860.809902,4,2,80,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,0,15461,gMn83Cp,860.809902,4,3,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
4008,0,15541,kMn43Cp,1277.958949,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,15541,kMn43Cp,1277.958949,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,15541,kMn43Cp,1277.958949,4,3,40,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,0,15541,kMn43Cp,1277.958949,4,4,90,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,0,15541,kMn43Cp,1277.958949,4,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4008,0,16171,Rn47Cwp,1486.546061,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,16171,Rn47Cwp,1486.546061,4,2,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,0,16171,Rn47Cwp,1486.546061,4,3,70,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,0,16171,Rn47Cwp,1486.546061,4,4,105,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4008,0,16171,Rn47Cwp,1486.546061,4,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4008,1,16170,Rn47Cp,4124.142199,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,1,16170,Rn47Cp,4124.142199,4,2,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4008,1,16170,Rn47Cp,4124.142199,4,3,85,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4008,1,16170,Rn47Cp,4124.142199,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4009,0,15051,pMn52A,881.5135363,4,1,15,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,0,15051,pMn52A,881.5135363,4,2,35,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,0,15051,pMn52A,881.5135363,4,3,60,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4009,0,15051,pMn52A,881.5135363,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4009,0,15451,gMn52C,716.2414407,4,1,10,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,0,15451,gMn52C,716.2414407,4,2,20,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,0,15451,gMn52C,716.2414407,4,3,70,26,O08,0.0,0.45375142,0.01132406,1.34596812,8.64086044,-0.90382318
4009,0,15451,gMn52C,716.2414407,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4009,0,16021,pRn59,1935.959503,4,1,10,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4009,0,16021,pRn59,1935.959503,4,2,23,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4009,0,16021,pRn59,1935.959503,4,3,70,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4009,0,16021,pRn59,1935.959503,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4009,0,17060,KRd1,5741.144151,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,0,17060,KRd1,5741.144151,4,2,50,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4009,0,17060,KRd1,5741.144151,4,3,80,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4009,0,17060,KRd1,5741.144151,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4009,1,15180,Mn12A,18070.5711,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4009,1,15180,Mn12A,18070.5711,4,2,50,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4009,1,15180,Mn12A,18070.5711,4,3,70,26,O08,0.0,0.45375142,0.01132406,1.34596812,8.64086044,-0.90382318
4009,1,15180,Mn12A,18070.5711,4,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
4010,0,16010,pRv81,3620.873321,4,1,10,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,0,16010,pRv81,3620.873321,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,0,16010,pRv81,3620.873321,4,3,30,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4010,0,16010,pRv81,3620.873321,4,4,55,31,O13,0.01,0.573268,0.02785405,1.07995207,9.68929074,-6.09131057
4010,0,16010,pRv81,3620.873321,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4010,0,16070,Rn46A,2661.390434,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,0,16070,Rn46A,2661.390434,4,2,20,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,0,16070,Rn46A,2661.390434,4,3,45,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4010,0,16070,Rn46A,2661.390434,4,4,120,31,O13,0.01,0.573268,0.02785405,1.07995207,9.68929074,-6.09131057
4010,1,16160,Rn47C,24803.61541,4,1,8,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,1,16160,Rn47C,24803.61541,4,2,15,11,B11,0.01,0.59128611,0.02162021,1.10669523,6.30532049,-5.54921646
4010,1,16160,Rn47C,24803.61541,4,3,30,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4010,1,16160,Rn47C,24803.61541,4,4,80,31,O13,0.01,0.573268,0.02785405,1.07995207,9.68929074,-6.09131057
4010,1,16160,Rn47C,24803.61541,4,5,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4011,0,15251,Mn15Aw,1998.59061,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4011,0,15251,Mn15Aw,1998.59061,4,2,50,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4011,0,15251,Mn15Aw,1998.59061,4,3,80,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4011,0,15251,Mn15Aw,1998.59061,4,4,105,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4011,0,15251,Mn15Aw,1998.59061,4,5,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4011,0,15290,Mn25Av,11931.80606,4,1,10,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4011,0,15290,Mn25Av,11931.80606,4,2,25,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4011,0,15290,Mn25Av,11931.80606,4,3,50,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4011,0,15290,Mn25Av,11931.80606,4,4,105,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4011,0,15290,Mn25Av,11931.80606,4,5,120,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4011,0,15291,Mn25Aw,1583.772689,4,1,10,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4011,0,15291,Mn25Aw,1583.772689,4,2,25,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
4011,0,15291,Mn25Aw,1583.772689,4,3,50,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
4011,0,15291,Mn25Aw,1583.772689,4,4,80,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4011,0,15291,Mn25Aw,1583.772689,4,5,120,29,O11,0.0,0.44361666,0.01431555,1.12600054,2.12243578,2.35713901
4011,0,15411,Mn15Cw,588.1407334,4,1,25,8,B08,0.01,0.43265125,0.01047815,1.27799235,3.00274059,-1.91928931
4011,0,15411,Mn15Cw,588.1407334,4,2,60,27,O09,0.0,0.45824566,0.00971504,1.37578384,3.76662698,-1.01308296
4011,0,15411,Mn15Cw,588.1407334,4,3,80,35,O17,0.01,0.84863548,0.01192909,1.27153561,3.40200949,-1.24929996
4011,0,15411,Mn15Cw,588.1407334,4,4,110,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
4011,0,15411,Mn15Cw,588.1407334,4,5,120,30,O12,0.01,0.56070265,0.00881287,1.15812806,1.07972884,-3.17226476
