* Project:       zegveld
* File content:  specified output data of SWAP
* File name:     .\result_output.csv
* Model version: Swap 4.2.0
* Generated at:  2024-08-01 16:00:34
* (d),(cm),(cm),(kg/ha),(kg/ha),(kg/ha),(kg/ha)
DATETIME,TREDDRY,TREDWET,PGRASSDM,GRASSDM,PMOWDM,MOWDM
2001-10-15,0.,.00191,971.29704,887.97097,1.82324E+04,1.11316E+04
2001-10-16,0.,.00089,1020.19893,929.44179,1.82324E+04,1.11316E+04
2001-10-17,0.,0.,1067.02029,970.17226,1.82324E+04,1.11316E+04
2001-10-18,0.,1.15249E-05,1108.24340,1006.42439,1.82324E+04,1.11316E+04
2001-10-19,0.,0.,1135.25523,1030.89524,1.82324E+04,1.11316E+04
2001-10-20,0.,0.,1177.25702,1067.96172,1.82324E+04,1.11316E+04
2001-10-21,0.,0.,1202.94419,1090.99578,1.82324E+04,1.11316E+04
2001-10-22,0.,0.,1220.44787,1107.02854,1.82324E+04,1.11316E+04
2001-10-23,0.,0.,1225.49714,1107.02854,1.82324E+04,1.11316E+04
2001-10-24,0.,.01448,1254.37357,1110.37903,1.82324E+04,1.11316E+04
2001-10-25,0.,.02185,1299.56935,1126.84425,1.82324E+04,1.11316E+04
2001-10-26,0.,.01630,1345.21222,1144.99047,1.82324E+04,1.11316E+04
2001-10-27,0.,.01769,1388.13876,1158.30118,1.82324E+04,1.11316E+04
2001-10-28,0.,.01317,1431.01629,1178.66288,1.82324E+04,1.11316E+04
2001-10-29,0.,.00858,1460.12872,1194.60637,1.82324E+04,1.11316E+04
2001-10-30,0.,.01544,1507.40454,1222.12824,1.82324E+04,1.11316E+04
2001-10-31,0.,.03474,1543.71251,1227.35510,1.82324E+04,1.11316E+04
2001-11-01,0.,.01264,1590.16530,1242.66974,1.82324E+04,1.11316E+04
2001-11-02,0.,.00955,1639.47082,1264.39454,1.82324E+04,1.11316E+04
2001-11-03,0.,.00815,1666.04807,1276.12485,1.82324E+04,1.11316E+04
2001-11-04,0.,.00484,1675.49863,1281.38825,1.82324E+04,1.11316E+04
2001-11-05,0.,.00640,1716.33536,1303.82663,1.82324E+04,1.11316E+04
2001-11-06,0.,.01153,1736.18784,1307.39546,1.82324E+04,1.11316E+04
2001-11-07,0.,.00944,1757.89869,1307.39546,1.82324E+04,1.11316E+04
2001-11-08,0.,.02540,1781.28951,1307.39546,1.82324E+04,1.11316E+04
2001-11-09,0.,.00283,1823.61348,1307.83371,1.82324E+04,1.11316E+04
2001-11-10,0.,.01285,1854.92608,1316.77480,1.82324E+04,1.11316E+04
2001-11-11,0.,.00325,1858.96895,1317.89416,1.82324E+04,1.11316E+04
2001-11-12,0.,0.,1864.92968,1317.89416,1.82324E+04,1.11316E+04
2001-11-13,0.,.00878,1882.23095,1321.67471,1.82324E+04,1.11316E+04
2001-11-14,0.,.00281,1889.59363,1324.15108,1.82324E+04,1.11316E+04
2001-11-15,0.,9.97869E-07,1889.59363,1324.15108,1.82324E+04,1.11316E+04
2001-11-16,0.,.00134,1889.59363,1324.15108,1.82324E+04,1.11316E+04
2001-11-17,0.,.00052,1894.85990,1326.51922,1.82324E+04,1.11316E+04
2001-11-18,0.,.00151,1906.20722,1331.47761,1.82324E+04,1.11316E+04
2001-11-19,0.,.00015,700.00000,1332.34975,1.94386E+04,1.11316E+04
2001-11-20,0.,.00083,700.00000,700.00000,1.94386E+04,1.17639E+04
2001-11-21,0.,.00474,706.95575,700.00000,1.94386E+04,1.17639E+04
2001-11-22,0.,.00086,712.40794,705.15229,1.94386E+04,1.17639E+04
2001-11-23,0.,.00201,732.40574,708.32384,1.94386E+04,1.17639E+04
2001-11-24,0.,0.,732.40574,708.32384,1.94386E+04,1.17639E+04
2001-11-25,0.,0.,737.68264,708.32384,1.94386E+04,1.17639E+04
2001-11-26,0.,0.,752.14593,710.86112,1.94386E+04,1.17639E+04
2001-11-27,0.,0.,768.34031,711.31431,1.94386E+04,1.17639E+04
2001-11-28,0.,.00372,781.72197,715.19010,1.94386E+04,1.17639E+04
2001-11-29,0.,0.,781.72197,715.19010,1.94386E+04,1.17639E+04
2001-11-30,0.,0.,781.72197,715.19010,1.94386E+04,1.17639E+04
2001-12-01,0.,1.00861E-10,781.72197,715.19010,1.94386E+04,1.17639E+04
2001-12-02,0.,0.,788.24252,715.19010,1.94386E+04,1.17639E+04
2001-12-03,0.,0.,794.42322,715.19010,1.94386E+04,1.17639E+04
2001-12-04,0.,.00611,795.97157,715.19010,1.94386E+04,1.17639E+04
2001-12-05,0.,.00762,806.02075,715.19010,1.94386E+04,1.17639E+04
2001-12-06,0.,.00398,826.59821,720.14946,1.94386E+04,1.17639E+04
2001-12-07,0.,0.,844.75887,726.41015,1.94386E+04,1.17639E+04
2001-12-08,0.,.00054,854.27899,730.10565,1.94386E+04,1.17639E+04
2001-12-09,0.,.00038,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-10,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-11,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-12,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-13,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-14,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-15,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-16,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-17,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-18,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-19,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-20,0.,3.98981E-05,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-21,0.,3.48383E-05,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-22,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-23,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-24,0.,.00014,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-25,0.,3.52842E-05,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-26,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-27,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-28,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-29,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-30,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2001-12-31,0.,0.,854.90244,730.10565,1.94386E+04,1.17639E+04
2002-01-01,0.,0.,700.00000,700.00000,0.,0.
2002-01-02,0.,0.,700.00000,700.00000,0.,0.
2002-01-03,0.,0.,700.00000,700.00000,0.,0.
2002-01-04,0.,0.,700.00000,700.00000,0.,0.
2002-01-05,0.,0.,700.00000,700.00000,0.,0.
2002-01-06,0.,0.,700.00000,700.00000,0.,0.
2002-01-07,0.,0.,700.00000,700.00000,0.,0.
2002-01-08,0.,0.,700.00000,700.00000,0.,0.
2002-01-09,0.,0.,700.00000,700.00000,0.,0.
2002-01-10,0.,0.,700.00000,700.00000,0.,0.
2002-01-11,0.,0.,700.00000,700.00000,0.,0.
2002-01-12,0.,0.,700.00000,700.00000,0.,0.
2002-01-13,0.,0.,700.00000,700.00000,0.,0.
2002-01-14,0.,0.,700.00000,700.00000,0.,0.
2002-01-15,0.,0.,700.00000,700.00000,0.,0.
2002-01-16,0.,1.36250E-05,700.00000,700.00000,0.,0.
2002-01-17,0.,0.,700.00000,700.00000,0.,0.
2002-01-18,0.,0.,700.00000,700.00000,0.,0.
2002-01-19,0.,.00220,700.00000,700.00000,0.,0.
2002-01-20,0.,1.47466E-05,700.00000,700.00000,0.,0.
2002-01-21,0.,.00025,700.00000,700.00000,0.,0.
2002-01-22,0.,.00124,700.00000,700.00000,0.,0.
2002-01-23,0.,.00195,700.00000,700.00000,0.,0.
2002-01-24,0.,.00707,700.00000,700.00000,0.,0.
2002-01-25,0.,.00436,700.00000,700.00000,0.,0.
2002-01-26,0.,.01064,700.00000,700.00000,0.,0.
2002-01-27,0.,.00862,700.00000,700.00000,0.,0.
2002-01-28,0.,.02298,700.00000,700.00000,0.,0.
2002-01-29,0.,0.,700.00000,700.00000,0.,0.
2002-01-30,0.,0.,700.00000,700.00000,0.,0.
2002-01-31,0.,.00808,700.00000,700.00000,0.,0.
2002-02-01,0.,0.,700.00000,700.00000,0.,0.
2002-02-02,0.,0.,700.00000,700.00000,0.,0.
2002-02-03,0.,0.,700.00000,700.00000,0.,0.
2002-02-04,0.,.02817,700.00000,700.00000,0.,0.
2002-02-05,0.,.01428,700.00000,700.00000,0.,0.
2002-02-06,0.,.01270,712.67061,700.00000,0.,0.
2002-02-07,0.,.00907,729.35784,703.78656,0.,0.
2002-02-08,0.,.00346,750.41722,714.40023,0.,0.
2002-02-09,0.,.00961,760.29368,717.48684,0.,0.
2002-02-10,0.,.01204,781.77363,724.30707,0.,0.
2002-02-11,0.,.00017,782.17007,724.30707,0.,0.
2002-02-12,0.,.03084,815.16426,725.74294,0.,0.
2002-02-13,0.,.00073,847.34386,747.82501,0.,0.
2002-02-14,0.,0.,882.24261,773.02035,0.,0.
2002-02-15,0.,0.,916.82006,798.02001,0.,0.
2002-02-16,0.,0.,953.89567,825.23015,0.,0.
2002-02-17,0.,0.,968.75125,836.02862,0.,0.
2002-02-18,0.,0.,972.26927,838.46197,0.,0.
2002-02-19,0.,.00025,972.26927,838.46197,0.,0.
2002-02-20,0.,0.,972.26927,838.46197,0.,0.
2002-02-21,0.,.00267,972.26927,838.46197,0.,0.
2002-02-22,0.,.00101,972.34752,838.46197,0.,0.
2002-02-23,0.,.02815,979.65680,838.46197,0.,0.
2002-02-24,0.,.01509,1000.79161,842.66568,0.,0.
2002-02-25,0.,0.,1004.31613,842.66568,0.,0.
2002-02-26,0.,.04184,1029.51851,842.66568,0.,0.
2002-02-27,0.,.02268,1066.22399,852.86003,0.,0.
2002-02-28,0.,.01716,1097.98484,856.27864,0.,0.
2002-03-01,0.,.01029,1132.74496,864.94430,0.,0.
2002-03-02,0.,.00017,1152.42901,875.43405,0.,0.
2002-03-03,0.,0.,1166.29127,882.83133,0.,0.
2002-03-04,0.,0.,1174.68378,887.16078,0.,0.
2002-03-05,0.,0.,1184.07580,892.05222,0.,0.
2002-03-06,0.,0.,1184.90051,892.40096,0.,0.
2002-03-07,0.,6.47224E-05,1207.46376,904.78325,0.,0.
2002-03-08,0.,0.,1240.53723,922.93750,0.,0.
2002-03-09,0.,0.,1308.03441,960.26368,0.,0.
2002-03-10,0.,0.,1385.72393,1003.87717,0.,0.
2002-03-11,0.,0.,1470.41199,1051.93740,0.,0.
2002-03-12,0.,0.,1533.45331,1086.99682,0.,0.
2002-03-13,0.,.00018,1546.85906,1094.23069,0.,0.
2002-03-14,0.,.00219,1590.90588,1117.40396,0.,0.
2002-03-15,0.,0.,1624.39461,1135.97798,0.,0.
2002-03-16,0.,0.,1685.05499,1171.41228,0.,0.
2002-03-17,0.,.01060,1723.34302,1182.83532,0.,0.
2002-03-18,0.,.02523,1754.58625,1182.83532,0.,0.
2002-03-19,0.,.02615,1836.27859,1202.59922,0.,0.
2002-03-20,0.,.02920,1916.40083,1202.59922,0.,0.
2002-03-21,0.,.01893,2001.38967,1220.94002,0.,0.
2002-03-22,0.,.00149,2078.09474,1254.87454,0.,0.
2002-03-23,0.,0.,2191.37478,1309.14426,0.,0.
2002-03-24,0.,0.,2300.08762,1361.33249,0.,0.
2002-03-25,0.,0.,2401.50203,1411.67789,0.,0.
2002-03-26,0.,0.,2456.59674,1439.37422,0.,0.
2002-03-27,0.,0.,2486.85301,1455.65546,0.,0.
2002-03-28,0.,0.,2486.85301,1455.65546,0.,0.
2002-03-29,0.,0.,2486.85301,1455.65546,0.,0.
2002-03-30,0.,0.,2486.85301,1455.65546,0.,0.
2002-03-31,0.,0.,2486.85301,1456.11441,0.,0.
2002-04-01,0.,0.,2516.63029,1472.40467,0.,0.
2002-04-02,0.,0.,2588.62113,1511.35370,0.,0.
2002-04-03,0.,0.,2725.95876,1586.26868,0.,0.
2002-04-04,0.,0.,2886.83569,1675.28947,0.,0.
2002-04-05,0.,0.,3046.90412,1766.62564,0.,0.
2002-04-06,0.,0.,3201.86102,1856.22441,0.,0.
2002-04-07,0.,0.,3365.17456,1953.20587,0.,0.
2002-04-08,0.,0.,3536.60876,2058.13678,0.,0.
2002-04-09,0.,0.,3629.38036,2115.57572,0.,0.
2002-04-10,0.,0.,3698.63570,2160.06556,0.,0.
2002-04-11,0.,0.,3725.31527,2178.54032,0.,0.
2002-04-12,0.,0.,3725.31527,2179.93123,0.,0.
2002-04-13,0.,0.,3727.16218,2182.79001,0.,0.
2002-04-14,0.,0.,3737.36558,2190.83013,0.,0.
2002-04-15,0.,1.36548E-07,3742.48129,2196.32556,0.,0.
2002-04-16,0.,.00430,3775.76375,2208.56105,0.,0.
2002-04-17,0.,.00565,3829.66331,2234.80836,0.,0.
2002-04-18,0.,0.,3916.31367,2290.41317,0.,0.
2002-04-19,0.,0.,4039.42329,2368.94923,0.,0.
2002-04-20,0.,0.,4142.57616,2436.57102,0.,0.
2002-04-21,0.,0.,4282.22937,2529.70260,0.,0.
2002-04-22,0.,0.,4398.43391,2610.08827,0.,0.
2002-04-23,0.,0.,4539.09901,2708.67858,0.,0.
2002-04-24,0.,0.,4727.02896,2841.82645,0.,0.
2002-04-25,0.,0.,700.00000,2972.87469,4027.02896,0.
2002-04-26,0.,.01512,700.00000,3002.35435,4027.02896,0.
2002-04-27,0.,.00343,700.00000,3128.82786,4027.02896,0.
2002-04-28,0.,.06248,700.00000,3149.30441,4027.02896,0.
2002-04-29,0.,.09861,753.26060,3185.37532,4027.02896,0.
2002-04-30,0.,.06026,785.45534,3188.64568,4027.02896,0.
2002-05-01,0.,.12173,864.90882,3224.77387,4027.02896,0.
2002-05-02,0.,.05604,916.28611,3224.77387,4027.02896,0.
2002-05-03,0.,.10619,1008.00360,3285.41337,4027.02896,0.
2002-05-04,0.,.02067,1033.23350,3311.57328,4027.02896,0.
2002-05-05,0.,.01388,1059.62255,3311.57328,4027.02896,0.
2002-05-06,0.,.08480,1147.48943,3357.38736,4027.02896,0.
2002-05-07,0.,.09207,1266.45593,3455.44583,4027.02896,0.
2002-05-08,0.,.03392,1384.73723,3579.81202,4027.02896,0.
2002-05-09,0.,.00998,1499.14500,3715.75723,4027.02896,0.
2002-05-10,0.,0.,1565.74570,3794.80832,4027.02896,0.
2002-05-11,0.,0.,1602.98188,3837.54524,4027.02896,0.
2002-05-12,0.,0.,1676.41006,3922.67706,4027.02896,0.
2002-05-13,0.,0.,1834.36484,4106.42869,4027.02896,0.
2002-05-14,0.,.02419,1955.34792,4224.80180,4027.02896,0.
2002-05-15,0.,0.,2125.42147,4412.37027,4027.02896,0.
2002-05-16,0.,0.,2311.10030,700.00000,4027.02896,3712.37027
2002-05-17,0.,0.,2506.70204,700.00000,4027.02896,3712.37027
2002-05-18,0.,0.,2613.75658,700.00000,4027.02896,3712.37027
2002-05-19,0.,0.,2804.44162,770.76762,4027.02896,3712.37027
2002-05-20,0.,0.,3013.52014,852.75004,4027.02896,3712.37027
2002-05-21,0.,0.,3220.04403,938.19918,4027.02896,3712.37027
2002-05-22,0.,0.,3266.53759,961.58876,4027.02896,3712.37027
2002-05-23,0.,0.,3486.35975,1058.36489,4027.02896,3712.37027
2002-05-24,0.,0.,3618.75080,1122.32891,4027.02896,3712.37027
2002-05-25,0.,0.,3834.63019,1225.93482,4027.02896,3712.37027
2002-05-26,0.,0.,3996.32405,1309.83151,4027.02896,3712.37027
2002-05-27,0.,0.,700.00000,1429.81559,7323.35301,3712.37027
2002-05-28,0.,0.,700.00000,1566.22696,7323.35301,3712.37027
2002-05-29,0.,.00011,700.00000,1687.18654,7323.35301,3712.37027
2002-05-30,0.,0.,774.20427,1820.37943,7323.35301,3712.37027
2002-05-31,0.,0.,866.40406,1978.87990,7323.35301,3712.37027
2002-06-01,0.,0.,973.29583,2155.19691,7323.35301,3712.37027
2002-06-02,0.,0.,1082.63728,2335.25980,7323.35301,3712.37027
2002-06-03,0.,0.,1177.49427,2487.72686,7323.35301,3712.37027
2002-06-04,0.,0.,1299.82745,2674.55756,7323.35301,3712.37027
2002-06-05,0.,0.,1364.07405,2765.21049,7323.35301,3712.37027
2002-06-06,0.,0.,1461.48957,2901.71978,7323.35301,3712.37027
2002-06-07,0.,0.,1569.20224,3047.58147,7323.35301,3712.37027
2002-06-08,0.,0.,1717.42723,3243.48460,7323.35301,3712.37027
2002-06-09,0.,0.,1873.97284,3441.28853,7323.35301,3712.37027
2002-06-10,.00010,.01503,1975.29669,3536.03316,7323.35301,3712.37027
2002-06-11,0.,0.,2146.54424,700.00000,7323.35301,6548.40344
2002-06-12,0.,.03250,2251.07498,700.00000,7323.35301,6548.40344
2002-06-13,0.,.01681,2343.07914,700.00000,7323.35301,6548.40344
2002-06-14,0.,.05126,2480.43065,709.94348,7323.35301,6548.40344
2002-06-15,0.,.03718,2653.78140,748.01005,7323.35301,6548.40344
2002-06-16,0.,.02296,2796.46535,779.49751,7323.35301,6548.40344
2002-06-17,0.,.04744,2985.35304,826.40724,7323.35301,6548.40344
2002-06-18,0.,.03128,3183.79084,880.78833,7323.35301,6548.40344
2002-06-19,0.,.01180,3412.87157,961.37698,7323.35301,6548.40344
2002-06-20,0.,.03006,700.00000,961.37698,1.00362E+04,6548.40344
2002-06-21,0.,.10048,700.00000,970.43648,1.00362E+04,6548.40344
2002-06-22,0.,.05089,700.00000,1006.40955,1.00362E+04,6548.40344
2002-06-23,0.,.03895,785.40907,1070.90462,1.00362E+04,6548.40344
2002-06-24,0.,.01891,884.53473,1158.47539,1.00362E+04,6548.40344
2002-06-25,0.,.00358,973.60680,1245.62282,1.00362E+04,6548.40344
2002-06-26,0.,0.,1083.15299,1353.92123,1.00362E+04,6548.40344
2002-06-27,0.,0.,1201.30639,1469.97065,1.00362E+04,6548.40344
2002-06-28,0.,.00086,1301.71631,1567.47948,1.00362E+04,6548.40344
2002-06-29,0.,0.,1443.74080,1704.62680,1.00362E+04,6548.40344
2002-06-30,0.,0.,1530.55085,1788.51018,1.00362E+04,6548.40344
2002-07-01,0.,.01943,1558.24558,1792.23760,1.00362E+04,6548.40344
2002-07-02,0.,.08857,1674.57977,1827.38140,1.00362E+04,6548.40344
2002-07-03,0.,.02877,1715.41407,1827.38140,1.00362E+04,6548.40344
2002-07-04,0.,.16021,1880.42206,1834.10204,1.00362E+04,6548.40344
2002-07-05,0.,.07042,1989.73442,1872.97479,1.00362E+04,6548.40344
2002-07-06,0.,.03582,2107.28416,1931.84485,1.00362E+04,6548.40344
2002-07-07,0.,.01712,2210.83702,1994.07606,1.00362E+04,6548.40344
2002-07-08,0.,.02558,2398.93912,2113.94275,1.00362E+04,6548.40344
2002-07-09,0.,.12068,2537.42472,2113.94275,1.00362E+04,6548.40344
2002-07-10,0.,.03315,2610.53728,2113.94275,1.00362E+04,6548.40344
2002-07-11,0.,.11402,2815.18818,2168.77861,1.00362E+04,6548.40344
2002-07-12,0.,.05120,2987.58599,2241.69991,1.00362E+04,6548.40344
2002-07-13,0.,.08455,3111.53520,2241.69991,1.00362E+04,6548.40344
2002-07-14,0.,.13788,700.00000,2271.68314,1.24478E+04,6548.40344
2002-07-15,0.,.10282,700.00000,2344.18315,1.24478E+04,6548.40344
2002-07-16,0.,.05684,700.00000,2443.21311,1.24478E+04,6548.40344
2002-07-17,0.,.02195,781.82984,2569.13786,1.24478E+04,6548.40344
2002-07-18,0.,.00245,873.08239,2714.11153,1.24478E+04,6548.40344
2002-07-19,0.,0.,934.01610,2808.92365,1.24478E+04,6548.40344
2002-07-20,0.,.02947,1038.47169,2942.23927,1.24478E+04,6548.40344
2002-07-21,0.,.05395,1127.09927,700.00000,1.24478E+04,8790.64271
2002-07-22,0.,0.,1240.15814,700.00000,1.24478E+04,8790.64271
2002-07-23,0.,.01414,1294.02423,700.00000,1.24478E+04,8790.64271
2002-07-24,0.,.00522,1410.13530,761.32449,1.24478E+04,8790.64271
2002-07-25,0.,.00289,1536.68427,830.79971,1.24478E+04,8790.64271
2002-07-26,0.,.00426,1670.48692,904.53296,1.24478E+04,8790.64271
2002-07-27,0.,.00073,1821.77556,992.95275,1.24478E+04,8790.64271
2002-07-28,0.,0.,1966.80349,1079.82416,1.24478E+04,8790.64271
2002-07-29,0.,0.,2106.99978,1164.78567,1.24478E+04,8790.64271
2002-07-30,0.,.17431,2233.92430,1165.87185,1.24478E+04,8790.64271
2002-07-31,0.,.05279,2379.05295,1214.82886,1.24478E+04,8790.64271
2002-08-01,0.,.01498,2428.33450,1214.82886,1.24478E+04,8790.64271
2002-08-02,0.,.09760,2611.20144,1261.91901,1.24478E+04,8790.64271
2002-08-03,0.,.05521,2714.93214,1261.91901,1.24478E+04,8790.64271
2002-08-04,0.,.11041,700.00000,1261.91901,1.44627E+04,8790.64271
2002-08-05,0.,.05827,700.00000,1261.91901,1.44627E+04,8790.64271
2002-08-06,0.,.07560,700.00000,1261.91901,1.44627E+04,8790.64271
2002-08-07,0.,.07366,756.90112,1261.91901,1.44627E+04,8790.64271
2002-08-08,0.,.09307,829.09223,1271.07471,1.44627E+04,8790.64271
2002-08-09,0.,.06076,901.03539,1291.92553,1.44627E+04,8790.64271
2002-08-10,0.,.02999,970.13560,1328.49154,1.44627E+04,8790.64271
2002-08-11,0.,.02067,1048.13861,1378.72590,1.44627E+04,8790.64271
2002-08-12,0.,.01335,1137.81737,1442.26891,1.44627E+04,8790.64271
2002-08-13,0.,.00545,1243.34452,1523.44432,1.44627E+04,8790.64271
2002-08-14,0.,0.,1330.67300,1593.50996,1.44627E+04,8790.64271
2002-08-15,0.,0.,1443.15041,1683.90922,1.44627E+04,8790.64271
2002-08-16,0.,0.,1559.56148,1777.80586,1.44627E+04,8790.64271
2002-08-17,0.,0.,1680.95546,1876.06128,1.44627E+04,8790.64271
2002-08-18,0.,0.,1798.87155,1971.92331,1.44627E+04,8790.64271
2002-08-19,0.,0.,1904.79632,2058.66163,1.44627E+04,8790.64271
2002-08-20,0.,.03555,1961.73536,2058.66163,1.44627E+04,8790.64271
2002-08-21,0.,.02996,2006.72668,2058.66163,1.44627E+04,8790.64271
2002-08-22,0.,.04692,2081.02458,2078.54685,1.44627E+04,8790.64271
2002-08-23,0.,.04366,2186.79977,2121.60668,1.44627E+04,8790.64271
2002-08-24,0.,.01107,2217.50854,2121.60668,1.44627E+04,8790.64271
2002-08-25,0.,.08908,2357.29708,2154.16758,1.44627E+04,8790.64271
2002-08-26,0.,.05835,2503.63131,2212.29445,1.44627E+04,8790.64271
2002-08-27,0.,.03051,2614.84827,2265.93481,1.44627E+04,8790.64271
2002-08-28,0.,.02563,2748.87478,2338.99741,1.44627E+04,8790.64271
2002-08-29,0.,.00753,700.00000,2429.85892,1.65116E+04,8790.64271
2002-08-30,0.,3.55895E-05,700.00000,2488.74499,1.65116E+04,8790.64271
2002-08-31,0.,0.,700.00000,2566.03662,1.65116E+04,8790.64271
2002-09-01,0.,0.,758.19055,2669.89978,1.65116E+04,8790.64271
2002-09-02,0.,0.,823.80079,2780.76277,1.65116E+04,8790.64271
2002-09-03,0.,0.,892.64873,700.00000,1.65116E+04,1.08714E+04
2002-09-04,0.,0.,965.97435,700.00000,1.65116E+04,1.08714E+04
2002-09-05,0.,0.,1043.12363,700.00000,1.65116E+04,1.08714E+04
2002-09-06,0.,0.,1096.84112,736.08326,1.65116E+04,1.08714E+04
2002-09-07,0.,.03356,1157.75844,749.87046,1.65116E+04,1.08714E+04
2002-09-08,0.,.04623,1220.71285,753.86835,1.65116E+04,1.08714E+04
2002-09-09,0.,.03024,1295.83185,780.57398,1.65116E+04,1.08714E+04
2002-09-10,0.,.00529,1332.50471,797.71807,1.65116E+04,1.08714E+04
2002-09-11,0.,.00882,1392.56140,823.82522,1.65116E+04,1.08714E+04
2002-09-12,0.,.01577,1482.28509,868.86983,1.65116E+04,1.08714E+04
2002-09-13,0.,.00396,1576.82882,922.25375,1.65116E+04,1.08714E+04
2002-09-14,0.,1.51838E-05,1635.58766,957.00906,1.65116E+04,1.08714E+04
2002-09-15,0.,0.,1734.96865,1017.01286,1.65116E+04,1.08714E+04
2002-09-16,0.,0.,1827.97615,1073.23355,1.65116E+04,1.08714E+04
2002-09-17,0.,0.,1876.53346,1103.88707,1.65116E+04,1.08714E+04
2002-09-18,0.,0.,1934.42839,1140.44764,1.65116E+04,1.08714E+04
2002-09-19,0.,0.,1984.24206,1172.62504,1.65116E+04,1.08714E+04
2002-09-20,0.,0.,2072.03501,1228.31793,1.65116E+04,1.08714E+04
2002-09-21,0.,0.,2134.65108,1269.19684,1.65116E+04,1.08714E+04
2002-09-22,0.,.00277,2238.15357,1334.35743,1.65116E+04,1.08714E+04
2002-09-23,0.,0.,2343.44962,1404.57703,1.65116E+04,1.08714E+04
2002-09-24,0.,0.,2446.50746,1474.72216,1.65116E+04,1.08714E+04
2002-09-25,0.,9.60009E-05,2543.29129,1541.11056,1.65116E+04,1.08714E+04
2002-09-26,0.,.00640,2611.84117,1577.09870,1.65116E+04,1.08714E+04
2002-09-27,0.,0.,2701.56045,1639.78378,1.65116E+04,1.08714E+04
2002-09-28,0.,0.,700.00000,1697.53493,1.85131E+04,1.08714E+04
2002-09-29,0.,0.,700.00000,1770.85667,1.85131E+04,1.08714E+04
2002-09-30,0.,0.,700.00000,1846.14691,1.85131E+04,1.08714E+04
2002-10-01,0.,0.,745.04052,1922.44471,1.85131E+04,1.08714E+04
2002-10-02,0.,0.,786.06123,1991.57972,1.85131E+04,1.08714E+04
2002-10-03,0.,0.,804.88613,2023.68345,1.85131E+04,1.08714E+04
2002-10-04,0.,0.,851.86785,2098.32698,1.85131E+04,1.08714E+04
2002-10-05,0.,0.,860.33816,2098.32698,1.85131E+04,1.08714E+04
2002-10-06,0.,.04973,908.42164,2123.25863,1.85131E+04,1.08714E+04
2002-10-07,0.,.01279,942.18225,2130.48001,1.85131E+04,1.08714E+04
2002-10-08,0.,.04898,989.80579,2162.12193,1.85131E+04,1.08714E+04
2002-10-09,0.,.03920,1040.91518,2206.49935,1.85131E+04,1.08714E+04
2002-10-10,0.,.02031,1088.90931,2255.70479,1.85131E+04,1.08714E+04
2002-10-11,0.,.00595,1131.05214,2304.71445,1.85131E+04,1.08714E+04
2002-10-12,0.,0.,1153.45397,2332.71847,1.85131E+04,1.08714E+04
2002-10-13,0.,0.,1172.38837,2356.01014,1.85131E+04,1.08714E+04
2002-10-14,0.,0.,1179.46400,2356.01014,1.85131E+04,1.08714E+04
2002-10-15,0.,.02103,1200.71324,2362.31095,1.85131E+04,1.08714E+04
2002-10-16,0.,.03238,1232.31703,2375.02050,1.85131E+04,1.08714E+04
2002-10-17,0.,.02775,1282.31819,2388.91722,1.85131E+04,1.08714E+04
2002-10-18,0.,.01195,1323.76393,700.00000,1.85131E+04,1.25603E+04
2002-10-19,0.,.00095,1371.06435,700.00000,1.85131E+04,1.25603E+04
2002-10-20,0.,.00256,1422.43207,723.94919,1.85131E+04,1.25603E+04
2002-10-21,0.,.00265,1435.43889,723.94919,1.85131E+04,1.25603E+04
2002-10-22,0.,.01433,1460.27210,723.94919,1.85131E+04,1.25603E+04
2002-10-23,0.,.02513,1495.43940,724.00201,1.85131E+04,1.25603E+04
2002-10-24,0.,.01763,1549.11449,736.05526,1.85131E+04,1.25603E+04
2002-10-25,0.,.01169,1562.95950,736.05526,1.85131E+04,1.25603E+04
2002-10-26,0.,.03216,1600.92299,736.05526,1.85131E+04,1.25603E+04
